panel_id,Major OTT,Minor OTT,YouTube,쇼핑,스포츠,cluster
P0151902,3.952958,0,18.66613,12.59259,0,0
P0151918,5.725289,0,4.025901,5.125,0,1
P0151997,1.617138,0,1.785054,8.814815,0,0
P0152087,0.038376,0,3.671089,12.81481,0,2
P0152378,0.758801,0,0.254728,18.66667,0,3
P0152392,8.579669,0,4.346527,12.44444,0,0
P0152597,2.574746,0.656379,14.0318,8.444444,0,1
P0152678,7.138829,0,0.127731,20.96296,0,0
P0152833,0.03992,0.276179,9.996759,3.24,0,1
P0152880,2.302021,0.028113,0.237868,11.59259,0.045304,2
P0153028,2.224654,0,0,27.51852,0,2
P0153248,3.870404,0,0.214009,35.40741,0,2
P0153515,0.144153,0.847523,3.106474,8.666667,0.069755,1
P0153928,0.032249,0,14.30005,14.33333,0,1
P0154029,8.719026,0,3.858872,7.038462,0,0
P0154068,0.345317,0,0.770312,50.51852,0,2
A0001203,0.634898,0,11.46886,14,0,0
A0001542,2.940352,0,8.152539,13.40741,0.097668,0
A0001774,2.728437,0,0.90362,16.51852,0,2
A0002325,0.000561,0,11.3263,29.11111,0,3
A0003768,0.028678,0,23.19242,13.59259,0,0
A0004515,0.20721,0,4.041211,3.375,0,1
A0005097,0.077235,0.527659,1.874432,3.25,0,0
A0005645,0.070899,0,3.934946,29.48148,0,2
A0005910,0.462446,0,7.02341,1.142857,0,1
A0006599,0.989206,0.000308,1.439318,23.18519,0,0
A0007678,0.07123,0,0.490792,27.03704,0,2
H0001465,0.009275,0,3.996725,8.925926,0,0
H0001733,2.592407,1.47203,2.202083,5.576923,0,0
H0001735,0.19806,0.149521,14.83477,10.23077,0,1
H0001806,1.955444,0,7.741024,4.166667,0,0
H0002118,0.005165,0,0.358713,42.77778,0,2
H0002605,1.145733,0,14.02178,35.62963,0,2
H0003250,0.157944,0.065583,0.003093,7.105263,0,1
H0003801,1.340514,0,4.528613,27.88889,0,0
H0004053,0.007812,0,2.694005,6.230769,0.267156,0
H0004453,0.128368,0,4.196923,74.25926,0,0
H0004485,0.319619,0,0.714072,21.2963,0,3
H0004942,0.316737,0.708086,1.982899,12.62963,0,3
H0005073,0.05605,0,1.641974,24.77778,0,2
H0005304,0.022043,0.004989,7.947676,21.2963,0,2
H0005491,7.297415,0,6.852702,12.92593,0,1
H0005974,1.177279,0,6.160322,13.22222,0,2
H0006685,0.180657,0,0.341081,7.703704,0,0
H0006835,1.690197,0,18.61736,9.037037,0,2
H0009893,1.099693,0,5.152409,24.66667,0,0
H0010352,0.72448,0,0.059261,10,0,1
H0010678,2.632475,0,4.164876,85.37037,0.539149,2
H0011071,0.97177,0,22.40936,6.653846,0,0
H0011203,0.391449,0.055714,8.046542,45.44444,0.002392,2
H0011330,1.27197,0,14.96281,6.148148,0,0
H0011475,1.302156,0,8.116985,8.923077,0,2
H0012769,0.803201,0,1.07721,8.481481,0.38427,0
H0013007,0.002226,0,1.392693,12.64,0,2
H0013219,0.187652,0.899167,14.26697,8.518519,0,1
H0013550,0.977387,0,1.416475,5.541667,0,0
H0013957,1.818298,1.745678,17.42113,20.2963,0,0
H0014038,0.002884,34.48961,13.78448,7.28,0,0
H0014483,13.47689,0.000833,1.623809,9.230769,0,1
H0014507,1.72377,0.122441,10.24615,6.185185,0.12966,3
H0015170,0.004875,0,0.009777,1,0,1
H0015460,5.163084,0.000218,17.38642,6.958333,0,0
H0015466,6.068732,0.001251,45.64617,28.96296,0,1
H0016463,1.074712,0,5.824485,9.703704,0,1
H0016747,0.531488,0,2.182774,21.92593,0.106393,0
H0018040,0.081815,0,28.45133,27.07407,0,2
H0018563,5.643533,0.030108,3.423126,6.444444,0,0
H0018776,2.033111,0,1.546226,15.77778,0,2
H0020026,4.52677,0,1.9234,25.62963,0,0
H0020306,3.499222,0,2.769431,71.33333,0,0
H0020726,0.767265,0,0.800537,9.148148,0,0
H0021173,0.035357,0.715671,3.930264,6.777778,0,2
H0021250,5.468339,0.663813,1.008052,14.11111,0,2
H0021285,3.026224,1.311924,19.53267,0,0.170046,0
H0021439,0.038877,0.366475,8.82609,15.04,0,0
H0021870,0.004429,0,0.112925,65.03704,0,2
H0023930,3.029401,0.053544,0.513494,16.33333,0,2
H0023982,6.986074,0,17.83366,2.058824,0,1
H0024301,0.032539,0,0.899144,17.25926,0,2
H0024538,8.31555,0,8.870332,7.814815,0,1
H0024952,0.191085,0,12.002,4.296296,0,1
H0025184,2.536518,0,3.416333,28.92593,0,2
H0026466,0.12912,0,2.253889,4.888889,0,1
H0026873,0.880694,0,10.2317,18.33333,0,2
H0027807,0.054526,0,3.53846,61.40741,0,2
H0028206,3.43575,0,6.311604,4.076923,0,0
H0028489,0.040354,0,28.79921,6.222222,0,1
H0028508,1.320706,0,14.15995,10.03704,0,0
H0028853,3.171825,0,22.36886,8.518519,0,1
H0028935,0.047868,3.549414,10.5112,15.88889,2.07522,2
H0029582,0.074731,0.050688,0.239426,20.44444,0,0
H0029597,0.677977,0,15.30273,16.81481,0,0
H0029617,0.335431,0,15.82008,7.888889,0,1
H0029928,2.940656,0,2.264907,9.703704,0,3
H0030584,0.002828,0.299266,21.92888,4.962963,0,1
H0030626,2.727608,0,7.298774,20.77778,0,2
H0030785,0.503838,0.111511,0.54093,7.777778,0,1
H0031997,1.784105,0.392608,0.54065,23.7037,0,2
H0032015,3.270245,0.170089,9.34751,24.07407,0,2
H0032330,0.115653,0,1.271036,34.33333,0,3
H0033024,18.3702,0,0.166409,41.66667,0,2
H0033094,1.100825,0,10.94888,8.814815,0,2
H0033269,5.669481,0,20.80607,8.296296,0,2
H0033344,0.010428,0,2.280259,7.04,0,3
H0034102,0.011561,0,21.48578,13.03704,0,1
H0036066,0.454843,0.070013,6.997446,19.88889,3.654187,0
H0036158,0.132561,0,0.379828,16.40741,0,0
H0036865,10.02548,0.039052,22.23029,8.074074,0.17493,0
H0037012,1.955514,0,0.641084,0,0,1
H0037469,0.282959,0.00826,4.322373,14.03704,0,1
H0038849,0.459961,0,5.531029,10.48148,0,0
H0039327,0.018031,0,7.072805,10.66667,0,0
H0039502,0.037569,1.656229,0.92894,14.74074,0,3
H0039596,0.012991,0,0.064211,20.48148,0,0
H0039949,0.005422,0,0.071214,7.62963,0,2
H0040116,0.305533,0.02852,1.222048,22.14815,0,0
H0040446,10.60394,0,1.018345,10.92593,0,0
H0040585,0.452297,0,10.09466,2.090909,0,0
H0040823,0.367312,0.000228,0.05141,3.047619,0,0
H0041721,1.915606,0,1.624468,15.22222,0,0
H0041792,7.870725,0.020641,11.00696,22.40741,0,2
H0042371,0.399371,0.435498,29.66782,23.07407,0,2
H0042571,1.575667,0,1.513182,25.34615,0,1
H0042798,1.239947,0,6.904988,12.85185,0,1
H0043183,1.008934,0,10.67692,20.34615,0,1
H0043407,0.00957,0,16.23201,4.5,0,1
H0043762,10.4807,0.051282,1.896196,27.92593,0,1
H0044037,0.103303,0,0.115566,48.22222,0,2
K0496864,0.804962,0,15.25079,8,0,0
K0496873,0.023443,0,3.423169,13.74074,0,1
K0496997,6.430326,0.018811,10.07337,7.962963,0,3
K0497108,1.289744,0.079013,19.28178,6.576923,0,3
K0497171,6.400614,0,6.318181,9,0,0
K0497194,0.602137,0.000218,15.70859,7.777778,0,1
K0497206,0.041038,0,9.346211,5.619048,0,2
K0497252,0.002833,0.619715,1.96414,1,0.42836,0
K0497266,0.100228,0.089365,9.499179,26.59259,0,2
K0497322,28.07485,0,2.473784,8.592593,0,2
K0497367,9.08139,0,0.923074,3.888889,0.042704,0
K0497434,1.481092,0.280558,27.89672,20.11111,0,1
K0497463,0.248356,0,5.179853,27.85185,1.716632,2
K0497527,0.939526,0,1.019552,24.2963,0,2
K0497554,0.848288,0,0.083385,21.88,0,1
K0497656,3.048566,0,5.705826,18.33333,0,0
K0497791,3.739325,0.009947,4.119784,14.85185,0.063793,0
K0497846,0.993223,0.057285,16.4802,9.72,0,3
K0497912,2.212662,0.228451,0.44374,11.25926,0,1
K0497924,0.361928,0,0.585308,20.2963,0,1
K0498037,0.961276,0,0.34971,11,0,0
K0498074,2.19483,0,4.779405,26.14815,0.050558,0
K0498119,0.220425,0,16.33797,23.85185,0,0
K0498197,0.225142,0,0.91787,6.740741,0,0
K0498201,0.000172,0,9.245563,2.625,0,0
K0498224,12.99696,0,6.954162,9.962963,0,0
K0498251,0.12715,0.473592,1.003275,15.92593,0,1
K0498302,0.783092,0,4.118478,65.81481,0,2
K0498414,8.697039,0,1.700308,2.6,0,0
K0498432,1.070903,0,2.916389,4.571429,0,0
K0498515,1.422355,0,11.55019,0,0,1
K0498694,0.043436,0.238699,9.997084,6.6,0,0
K0498727,5.618671,0.887029,14.50563,3.35,0,0
K0498817,0.066144,0,37.72204,14.33333,0,1
K0498840,3.074472,0.385729,7.246255,5.96,0,0
K0498863,0.422441,0.000222,19.76248,2.8,0,1
K0498988,8.903395,0,8.473528,9.666667,0,0
K0499009,0.016055,0.563698,1.194903,5.296296,0,0
K0499044,0.660455,0.104773,3.33851,18.14815,0,1
K0499078,0.162176,0,0.410538,22.22222,0,2
K0499092,2.858119,0.085378,0.756684,7.481481,0,3
K0499148,1.695861,0,8.173373,11.26923,0,1
K0499179,0.541085,0.149882,4.064562,8.111111,0.141056,3
K0499382,1.601015,0,5.261959,1.75,0,1
K0499409,0.530287,0,0.338412,14.77778,0,0
K0499444,5.486375,0.03212,13.29683,2.833333,0.040083,1
K0499479,0.005606,0,1.256947,17.44444,0,1
K0499580,0.128222,1.353707,5.718965,9,0,1
K0499635,1.222348,0.034103,6.509534,4.375,0,0
K0499732,0.000668,0,19.45487,20.14815,0,3
K0499763,4.019595,0,1.137683,7.148148,0,2
K0499809,0.000286,5.231476,7.918887,5.423077,0,0
K0499938,0.001041,0,15.96519,1.181818,0,1
K0499981,2.005842,1.114515,14.19112,16.2963,1.575419,3
K0500059,0.002895,1.002932,8.366151,2.416667,0,1
K0500068,0.118762,0,0.911489,12.66667,0,2
K0500124,0.447607,0,0.116047,16.51852,0,0
K0500258,1.655007,0.057699,0.560055,12.07407,0,2
K0500292,0.209073,0,11.18616,4.315789,0,0
K0500543,0.944015,0.759186,16.43773,23.55556,0,2
K0500574,0.556883,0,20.59065,12.40741,0,1
K0500631,3.626885,0,23.82258,24.62963,0,1
K0500653,0.001149,0.036325,6.65903,5.269231,0,1
K0500689,0.397758,0,0.872896,9.666667,0,1
K0500706,1.679218,0,1.276619,13.81481,0,2
K0500737,0.719273,0,7.270679,5.923077,0,1
K0500748,6.257471,0.969996,12.43362,3.56,0,0
K0500848,0.951655,0,0.05267,12.25926,0,1
K0500869,0.764572,0.063234,1.353387,12.48148,0,0
K0501098,0.246216,0,7.847997,6.888889,0,1
K0501191,0.407645,1.726506,2.682224,2.590909,0.48718,0
K0501224,1.568838,2.421379,0.017171,46.11111,0,2
K0501244,3.3897,0,21.70855,7.423077,0,0
K0501322,1.548586,0.168274,0.327955,9.481481,0,2
K0501349,0.963674,0,1.939498,12.48148,0,0
K0501376,4.652675,0.218512,1.719476,7.666667,0,2
K0501411,1.304992,51.23178,13.71438,0,0.662925,0
K0501460,0.744142,0,1.205614,5.62963,0,1
K0501568,0.507628,1.001603,16.61928,6.038462,0,1
K0501597,0.013647,0,0.01541,13.7037,0,1
K0501707,0.263473,0,15.24399,7.777778,0,1
K0501732,2.295918,0,3.930066,43.11111,0.861887,2
K0501783,1.794333,0,0,8.592593,0,2
K0501958,2.002674,0,15.15352,2.6,0,0
K0501993,1.4472,0,1.112522,15.18519,0.3865,2
K0501996,1.352689,0.14709,1.958649,13.92308,0,0
K0502044,2.356966,0,6.472242,41.37037,0,1
K0502152,9.446887,0,1.099006,6.925926,0,2
K0502172,0.000645,0,3.018652,7.148148,0,0
K0502246,1.045845,0,0.538044,15.85185,0,2
K0502311,0.054489,0.200671,0.021957,12.14815,0,1
K0502320,0.004576,0,1.271499,6.294118,0,1
K0502427,0.800833,0.004564,38.89098,14.18519,0,1
K0502443,3.410009,0,1.17515,12.62963,0,0
K0502483,0.000242,0.018281,19.35704,2.708333,0,1
K0502574,9.234062,0,7.379108,5.32,0,0
K0502587,1.536958,0,14.88942,28.92593,0,2
K0502673,0.749707,0,26.96781,4.384615,0,0
K0502777,1.088901,0,4.924452,3.888889,0.164118,1
K0502870,0.042444,0.03781,0.270608,15.61538,0,0
K0208080,0.750137,0.000704,4.316479,5.923077,0.324072,1
K0203534,5.705199,0.202521,3.351293,0,0,0
K0203797,0.026283,0,1.376904,42.03704,0,2
K0203903,3.455622,0,9.194358,16.18519,0,2
K0203930,1.434416,0,0.162098,33.92593,0,2
K0204243,0.699787,0,6.280072,33.48148,0,0
K0204506,0.243763,0.046499,2.380738,14.33333,0,0
K0204615,2.884479,0.005919,11.18809,9,0,2
K0204814,1.251956,0,0.127891,53.85185,0.49193,2
K0204869,0.784815,0.052389,15.31859,7.814815,0,1
K0204954,0.631813,0,4.614522,13.59259,0,0
K0204958,0.001741,9.698067,25.03054,2.611111,0,1
K0205001,3.74194,0.072043,12.17032,8.777778,0.337638,0
K0205054,0.007227,2.570775,19.21076,7.153846,0.517472,1
K0206387,0.012286,0,0.577509,12.07407,0,1
K0206484,11.61263,0.828655,12.17855,16.92593,0,0
K0206884,0.045412,0,1.420945,13.66667,0.673733,0
K0206894,23.78048,0,10.27783,3.117647,0,2
K0206933,0.15576,0,5.579315,12.85185,0.036831,0
K0207161,0.63231,0,6.793804,8.148148,0,1
K0207187,0.337908,0.007701,8.840744,9.148148,0,0
K0207357,16.41859,0,4.011624,13.81481,0,1
K0207511,0.345425,0.077819,2.795627,1.727273,0.088757,0
K0207592,8.011552,0,0.335886,10.33333,0,0
K0207675,2.954764,0,15.61248,5.153846,0,0
K0207763,0.739261,0,0.617574,12.51852,0,0
K0207801,0.000255,0.039807,1.626342,62.18519,0.070794,2
K0208593,1.367892,0,0.453426,33.57692,0,2
K0208917,1.737094,1.62893,17.22278,12.44444,0,0
K0209115,0.007411,1.822751,13.89327,2.730769,0,1
K0202930,5.258292,0,12.83953,11.22222,0,1
K0203003,0.528129,0,2.01629,18.7037,0,2
K0203048,1.444535,0.183135,9.638292,1.5,0,0
K0203172,5.464187,0.00146,21.61268,3.782609,0,1
K0203240,0.840434,0.291469,0.164653,1.647059,0,0
K0209299,2.41487,0,1.894079,13.88889,0,0
K0209324,2.520569,0.02607,14.85207,3.347826,0,0
K0209577,1.429344,0,5.525901,7.851852,0,2
K0209683,0.644469,0,1.77702,5.851852,0,0
K0209698,0.234842,1.317009,5.282554,13.81481,0,0
K0209909,0.145586,1.13136,4.518014,4.884615,0,2
K0209916,2.575487,0.226187,9.229507,10,0,1
K0210109,0.25126,0,10.20899,2.64,0,0
K0210237,1.233192,0,7.074421,15.66667,0,0
K0210743,2.119912,0,28.47732,6.925926,0,1
K0210794,3.639461,0,0.369748,13.66667,0,2
K0210918,13.28157,8.813235,19.55785,7.461538,0,0
K0211039,0.055044,0,0.193189,31.85185,0,2
K0211333,0.007978,0,9.482509,16.25926,0,0
K0211434,0.200766,1.993599,1.911772,22.44444,0,2
K0211690,4.861876,0.640208,1.260798,9.925926,0,2
K0211782,0.065468,0,1.035962,5.333333,0.626212,0
K0211788,0.311038,0,5.368561,7.074074,0,0
K0211893,0.014781,0.286453,5.672953,6.423077,0,0
K0212061,0.50273,4.620695,14.40093,4.807692,0,0
K0212139,1.643513,0.001827,0.385675,8.555556,0,0
K0212225,0.203169,0,2.171347,36.18519,0,2
K0212301,0.041489,0,2.640968,9.62963,0,0
K0212458,1.405833,0.000109,5.215432,9.222222,0.150207,2
K0212552,1.825924,0.024121,7.00119,4.346154,0,0
K0212781,5.020847,0,7.436057,11.03704,0,0
K0212849,4.289231,0,0.116379,8.72,0,0
K0212990,2.8572,0,3.446853,4.818182,1.739408,0
K0213219,1.17191,0,2.440556,14.48148,0,2
K0213539,1.064665,2.057833,0.962395,50.88889,0.137314,2
K0213801,2.669954,0,6.621307,18.33333,0,0
K0213852,0.230896,0,4.595407,6.916667,0,3
K0213853,2.17956,0,5.840348,9.259259,0.153791,0
K0213983,0.087393,0,5.467335,5.68,0,3
K0213985,9.006182,0,7.873416,6.947368,0,1
K0214064,0.004806,0.063162,0.756855,83.66667,0.539452,2
K0214406,4.286598,0.444073,3.077689,16.40741,0.223452,0
K0214525,0.340088,0,12.74158,4.807692,1.060877,0
K0214573,1.80303,0,10.20213,8.6,0,0
K0215092,0.368216,0.08345,5.137957,12.14815,0,1
K0215192,0.850748,7.100726,14.94426,5.958333,0,1
K0215200,1.899336,0.518512,35.97731,2.266667,0,1
K0215542,0.000921,0,4.867813,0,0,1
K0215601,6.206798,0,11.20272,14.66667,0,0
K0215825,1.404299,13.12404,47.25577,7,0.00768,0
K0215957,12.46386,0,1.391834,12.18519,0,1
K0215965,0.31772,0.754078,2.310909,8.592593,0,0
K0216296,0.444968,0.000388,0.629538,15.44444,0,0
K0216353,0.604533,0,1.776283,12.18519,0,0
K0216374,7.364187,0,3.026683,12.81481,0,0
K0216401,14.30314,2.11549,2.686739,72.03704,0.014146,2
K0216962,0.44181,0,7.953034,2.333333,0.786305,0
K0216977,2.398562,0.005128,1.178074,9.111111,0,1
K0217089,0.020079,0.022385,1.738148,14.37037,0,0
K0217110,2.190258,0.056045,11.36901,4.5,0.097209,0
K0217166,1.456777,0,0.484051,20.2963,0,2
K0217170,0.631722,0,20.78533,1.85,0,0
K0217332,0.001355,0,22.20063,1.777778,0,1
K0217525,2.780609,0.20813,14.19745,9.28,0,0
K0217685,0.059575,0,4.194704,37,0.056638,2
K0217925,5.750481,0,13.86051,7.666667,0,0
K0218769,3.415525,0.017653,5.8984,5.851852,0,1
K0218964,2.348405,0.025633,2.474676,10.37037,0,1
K0219126,0.549542,0,8.941278,3.681818,0.161283,0
K0219583,0.051083,0.015709,4.21939,6.230769,1.576472,0
K0219634,0.021485,0,0.876833,6.259259,0,1
K0219861,0.041684,1.100694,23.47266,10.41667,0,1
K0219865,9.182784,0,10.54431,6.703704,0,0
K0220358,0.36151,0,0.534955,5.869565,0,1
K0220535,4.944601,0,18.80396,7.92,0,0
K0220744,1.765953,0,9.15409,48.59259,0,3
K0221148,2.409058,0,0.236397,23.96296,0,2
K0221229,0.028492,0.44593,0.992651,13.51852,0,2
K0221322,0.035043,0,5.526826,5.884615,0,1
K0221350,0.134021,0.001769,5.276353,15.11111,0,3
K0222002,1.238403,0.136453,8.547851,2.25,0,1
K0222016,2.358674,0,7.55738,4.076923,0,1
K0222149,0.019781,0.044657,1.147343,28.33333,0,1
K0222338,0.009987,0.110655,7.292781,9.777778,0,0
K0222659,1.696921,0.040968,14.84531,3.083333,0.214986,1
K0223227,0.226019,0.085565,6.355987,7.592593,0,0
K0223331,2.273595,0.006929,0.273033,18.37037,0,0
K0223351,0.047861,0,0.696566,21.48148,0,2
K0223577,7.458408,1.293779,0.632256,12.44444,0,0
K0223694,2.558176,0,17.54065,5.192308,0.023231,0
K0223696,7.847617,0.005186,2.08834,2.904762,0,0
K0223852,1.218016,0,5.525683,4.423077,0,0
K0224125,0.052403,0.019222,17.48287,7.814815,0,0
K0224147,4.15354,0,2.678049,11.81481,0,1
K0224173,0.001977,0,3.176663,5.708333,0,1
K0224316,2.132926,0.181734,2.32663,5.923077,0,1
K0224722,0.094356,0.176219,5.938488,29.03704,0,2
K0224934,0.138229,0.053748,2.603367,2,0,0
K0225447,0.457584,0.000533,6.361573,10.61538,0,1
K0225701,0.001586,0.603219,0,3,0,0
K0225725,0.089261,0,0.514728,31.40741,0,2
K0226375,0.021969,0.022873,3.501729,16.44444,0,2
K0226392,3.898993,0.081652,7.060127,14.2963,0,1
K0226420,0.592782,0.033925,3.704841,27.66667,0,3
K0226427,0.055453,0,6.292118,23.96296,0,0
K0226648,22.48325,0.332456,3.237095,23.11111,0,0
K0226950,5.908204,0.008593,6.278995,13.92593,0,0
K0227280,0.31704,2.889729,3.315731,5.518519,0,3
K0227504,6.067918,0.964231,7.369717,18.51852,0,0
K0227655,0.351369,0,0.965561,38.66667,0,0
K0227915,0.841937,0,22.81526,25.33333,0,3
K0228859,0.022063,1.585468,16.58281,4.576923,0,2
K0228964,1.123942,0.033357,11.46154,9.37037,0,0
K0229204,0.037887,0.027137,10.67315,4.791667,0,1
K0229469,0.025824,0.247442,5.759072,1.571429,0,1
K0229660,14.59491,0,1.477542,17.55556,0,2
K0229922,0.009766,0,0.715703,34.92593,0,2
K0230900,0.165343,0.21133,12.00912,2.388889,0,1
K0231117,1.0966,0.020739,2.54058,5.043478,0,0
K0231598,0.011755,0.063541,18.45942,6.185185,0,2
K0231730,0.000287,0.000181,9.051961,9.44,0.352844,2
K0231760,3.754341,0.015749,28.33733,10.62963,0,1
K0231853,1.774178,0,5.920701,3.461538,0,0
K0232205,0.365725,0,1.020144,14.7037,0,0
K0232639,1.750986,0,2.976098,7.615385,0,2
K0232845,1.246161,0,1.017477,8.48,0,1
K0233452,0.186792,0.000179,4.413622,5,0,0
K0233521,1.961499,0,10.09238,12.07407,0,0
K0233567,0.35609,0,17.91196,16.2963,0,0
K0233826,1.030316,0,1.677843,9.222222,0,1
K0234091,3.627034,0.385937,11.72356,4.380952,0,3
K0234194,4.996375,0,5.043738,1.9375,0,0
K0234227,6.32583,0.458499,2.314047,7.75,0,1
K0234394,0.0089,0,0.173041,21.74074,0,0
K0235037,0.478733,0.541453,15.38794,2.681818,0.196787,1
K0235079,11.51637,0.20166,0.077763,5.851852,0,2
K0235578,0.007403,0.000239,0.194607,14.37037,0,1
K0235609,2.923283,0,11.33994,1.384615,0,1
K0236420,0.156599,0.109338,1.656215,11.15385,0,0
K0236485,3.9927,0,6.799906,3.090909,0,0
K0432840,2.327706,0,12.11653,23.61538,0,2
K0432866,1.268481,0.000388,4.636408,24.26923,0,0
K0432873,3.013104,0,0.045242,63.96296,0,2
K0432892,0.002769,0,11.93423,13.55556,0,3
K0432943,4.444146,0.044195,5.837744,12.66667,0,1
K0432964,0.33048,0,0.087334,11.81481,0,0
K0432974,2.480823,0,16.3539,4.28,0,0
K0432980,0.013529,0,0.188314,11.96154,0,2
K0433032,0.902795,0,0.787137,7.263158,0,0
K0433036,1.141638,0.013836,18.10033,6.6,0,1
K0433045,2.386589,0,2.514809,7.888889,0.576938,1
K0433117,2.192157,0.015699,12.83492,7.72,1.246695,0
K0433166,0.182098,0,1.934745,25.85185,0,2
K0433200,0.116163,0.029536,26.17692,8.259259,0,2
K0433226,0.171198,0,14.09316,12.95238,0,0
K0433242,34.04604,4.934915,13.41818,25.92593,0,0
K0433257,0.001002,0,0.106611,8.296296,0,1
K0433269,0.452873,0.120125,1.253198,17.55556,0,0
K0433335,4.790301,0,17.94009,10.74074,0,0
K0433342,0.062973,6.459831,17.55995,23.44444,0,0
K0433412,0.026937,0.009956,0.467811,9.222222,0,1
K0433472,0.230986,0,2.201162,7.074074,0,0
K0433474,0.572188,0,8.538058,7.166667,0,1
K0433493,0.208529,0.295216,12.17584,14.51852,0,1
K0433505,7.714686,0.0103,4.385867,39,0,0
K0433531,2.358966,0,0.281672,9.16,0,0
K0433638,1.312306,0,3.58523,10.25926,0,1
K0433642,12.95309,0,21.08264,18.52174,0,1
K0433742,0.098557,0,1.229643,39.07407,0,2
K0433790,0.41773,0,11.71055,7.269231,0,0
K0433831,0.641508,0,0.089669,4.521739,0,0
K0433841,0.019857,0,15.44845,4,0.118851,2
K0433854,1.21848,0,1.283796,11.81481,0,1
K0433867,0.224821,0,5.846336,12.51852,0,0
K0433943,0.094173,0,1.389456,6.076923,0,0
K0434019,0.021152,0,6.498854,13.33333,0,1
K0434052,0.199033,0,2.002811,51.25926,0,2
K0434053,0.047819,0,23.7195,3.73913,0,0
K0434067,0.405273,0,1.052182,25.51852,0,2
K0434069,0.049635,0,0.108105,8.111111,0,2
K0434074,3.17722,0,2.563875,6.037037,0,1
K0434097,10.5609,0,17.92863,11.44444,0,1
K0434142,4.787579,1.016763,5.501699,3.615385,11.2083,0
K0434182,0.003986,0,0.060911,16.59259,0,0
K0432702,8.763142,1.534026,0.527802,7.074074,0,1
K0434239,6.712782,0.451311,18.32982,13.14815,0.305929,0
K0434304,0.579193,0,1.831756,5.153846,0.120198,1
K0434305,0.758837,0,5.756298,22.11111,0,1
K0434418,11.91158,0,10.25665,5.888889,0,1
K0434419,0.573174,0.497284,12.89894,7.285714,0.091597,0
K0434448,0.006154,0.008623,8.757526,9.037037,0,2
K0434636,0.001116,0,0.373687,7.074074,0,0
K0434754,4.870991,0,2.255354,2.863636,0,1
K0434785,0.453343,0,3.09166,6.5,0,0
K0434811,0.114193,0.227081,2.783057,50.14815,0.043725,2
K0434836,0.003074,0,23.19612,5.68,0,1
K0434851,0.062565,0,0.101941,3.208333,0,1
K0434889,6.889355,0,0.032886,12.48148,0,0
K0434890,8.06982,0,1.368681,12.96296,0,1
K0434917,0.470373,0,6.773283,3.88,0,1
K0434926,0.007107,0,0.558592,14,0,3
K0435010,0.064271,0,18.68436,22,0,2
K0435048,2.813798,0.026147,18.61864,18.85185,0,1
K0435168,2.533362,0.035544,0.033209,17.92593,0,3
K0435171,2.339942,0,0.902598,18.96296,0,0
K0435179,1.726487,1.585185,11.59939,15,0,0
K0435333,0.07106,0,11.36085,4.041667,0,1
K0435385,0.067954,0,0.786373,2.545455,0,0
K0435534,0.001026,0,1.120113,6.888889,0,2
K0435609,4.845725,3.321087,43.21344,5.740741,0,1
K0435634,0.963155,0.000233,16.77899,2.681818,0.09447,1
K0435639,0.538591,0.005944,2.912749,14.85185,0.003932,0
K0435652,0.896355,0.946641,19.5319,1.571429,0,1
K0435681,3.114944,0.777379,4.797962,8.62963,0,0
K0435710,3.336446,0,17.06277,5.384615,0,1
K0435736,5.169589,0,16.93812,12.51852,0,1
K0435818,5.815333,0.018774,1.76785,4.038462,0,0
K0435819,0.002688,0.04194,23.17593,7.074074,0,1
